UserID;Gender;Age;CAP;Work;CAP_puliti.Provincia
2343;F;53;01010;Dirigente;VT
2343;F;53;01010;Dirigente;VT
2343;F;53;01010;Dirigente;VT
2343;F;53;01010;Dirigente;VT
2343;F;53;01010;Dirigente;VT
2343;F;53;01010;Dirigente;VT
2394;M;32;01010;Ricercatore;VT
2394;M;32;01010;Ricercatore;VT
2394;M;32;01010;Ricercatore;VT
2394;M;32;01010;Ricercatore;VT
2394;M;32;01010;Ricercatore;VT
2394;M;32;01010;Ricercatore;VT
2394;M;32;01010;Ricercatore;VT
2394;M;32;01010;Ricercatore;VT
2394;M;32;01010;Ricercatore;VT
2394;M;32;01010;Ricercatore;VT
2394;M;32;01010;Ricercatore;VT
2394;M;32;01010;Ricercatore;VT
2394;M;32;01010;Ricercatore;VT
2394;M;32;01010;Ricercatore;VT
2459;M;22;01010;Data Engineer;VT
2459;M;22;01010;Data Engineer;VT
2459;M;22;01010;Data Engineer;VT
2459;M;22;01010;Data Engineer;VT
2459;M;22;01010;Data Engineer;VT
2459;M;22;01010;Data Engineer;VT
2459;M;22;01010;Data Engineer;VT
2459;M;22;01010;Data Engineer;VT
2459;M;22;01010;Data Engineer;VT
2459;M;22;01010;Data Engineer;VT
2459;M;22;01010;Data Engineer;VT
2459;M;22;01010;Data Engineer;VT
2459;M;22;01010;Data Engineer;VT
2459;M;22;01010;Data Engineer;VT
2598;M;56;01010;Programmatore;VT
2598;M;56;01010;Programmatore;VT
2598;M;56;01010;Programmatore;VT
2598;M;56;01010;Programmatore;VT
2598;M;56;01010;Programmatore;VT
2598;M;56;01010;Programmatore;VT
2598;M;56;01010;Programmatore;VT
2598;M;56;01010;Programmatore;VT
2598;M;56;01010;Programmatore;VT
2598;M;56;01010;Programmatore;VT
2598;M;56;01010;Programmatore;VT
2598;M;56;01010;Programmatore;VT
2598;M;56;01010;Programmatore;VT
2598;M;56;01010;Programmatore;VT
2837;M;61;01010;Disoccupato;VT
2837;M;61;01010;Disoccupato;VT
2837;M;61;01010;Disoccupato;VT
2837;M;61;01010;Disoccupato;VT
2837;M;61;01010;Disoccupato;VT
2837;M;61;01010;Disoccupato;VT
2837;M;61;01010;Disoccupato;VT
2837;M;61;01010;Disoccupato;VT
2837;M;61;01010;Disoccupato;VT
2837;M;61;01010;Disoccupato;VT
2837;M;61;01010;Disoccupato;VT
2837;M;61;01010;Disoccupato;VT
2837;M;61;01010;Disoccupato;VT
2837;M;61;01010;Disoccupato;VT
2884;F;49;01010;Direttore;VT
2884;F;49;01010;Direttore;VT
2884;F;49;01010;Direttore;VT
2884;F;49;01010;Direttore;VT
2884;F;49;01010;Direttore;VT
2884;F;49;01010;Direttore;VT
2884;F;49;01010;Direttore;VT
2884;F;49;01010;Direttore;VT
2884;F;49;01010;Direttore;VT
2884;F;49;01010;Direttore;VT
2884;F;49;01010;Direttore;VT
2884;F;49;01010;Direttore;VT
2884;F;49;01010;Direttore;VT
2884;F;49;01010;Direttore;VT
2928;M;13;01010;Studente;VT
2928;M;13;01010;Studente;VT
2928;M;13;01010;Studente;VT
2928;M;13;01010;Studente;VT
2928;M;13;01010;Studente;VT
2928;M;13;01010;Studente;VT
2928;M;13;01010;Studente;VT
2928;M;13;01010;Studente;VT
2928;M;13;01010;Studente;VT
2928;M;13;01010;Studente;VT
2928;M;13;01010;Studente;VT
2928;M;13;01010;Studente;VT
2928;M;13;01010;Studente;VT
2928;M;13;01010;Studente;VT
2937;F;57;01010;Data Analyst;VT
2937;F;57;01010;Data Analyst;VT
2937;F;57;01010;Data Analyst;VT
2937;F;57;01010;Data Analyst;VT
2937;F;57;01010;Data Analyst;VT
2937;F;57;01010;Data Analyst;VT
2937;F;57;01010;Data Analyst;VT
2937;F;57;01010;Data Analyst;VT
2937;F;57;01010;Data Analyst;VT
2937;F;57;01010;Data Analyst;VT
2937;F;57;01010;Data Analyst;VT
2937;F;57;01010;Data Analyst;VT
2937;F;57;01010;Data Analyst;VT
2937;F;57;01010;Data Analyst;VT
3060;F;63;01010;Dirigente;VT
3060;F;63;01010;Dirigente;VT
3060;F;63;01010;Dirigente;VT
3060;F;63;01010;Dirigente;VT
3060;F;63;01010;Dirigente;VT
3060;F;63;01010;Dirigente;VT
3060;F;63;01010;Dirigente;VT
3060;F;63;01010;Dirigente;VT
3060;F;63;01010;Dirigente;VT
3060;F;63;01010;Dirigente;VT
3060;F;63;01010;Dirigente;VT
3060;F;63;01010;Dirigente;VT
3060;F;63;01010;Dirigente;VT
3060;F;63;01010;Dirigente;VT
3181;M;61;01010;Avvocato;VT
3181;M;61;01010;Avvocato;VT
3181;M;61;01010;Avvocato;VT
3181;M;61;01010;Avvocato;VT
3181;M;61;01010;Avvocato;VT
3181;M;61;01010;Avvocato;VT
3181;M;61;01010;Avvocato;VT
3181;M;61;01010;Avvocato;VT
3181;M;61;01010;Avvocato;VT
3181;M;61;01010;Avvocato;VT
3181;M;61;01010;Avvocato;VT
3181;M;61;01010;Avvocato;VT
3181;M;61;01010;Avvocato;VT
3181;M;61;01010;Avvocato;VT
3214;F;35;01010;Data Engineer;VT
3214;F;35;01010;Data Engineer;VT
3214;F;35;01010;Data Engineer;VT
3214;F;35;01010;Data Engineer;VT
3214;F;35;01010;Data Engineer;VT
3214;F;35;01010;Data Engineer;VT
3214;F;35;01010;Data Engineer;VT
3214;F;35;01010;Data Engineer;VT
3214;F;35;01010;Data Engineer;VT
3214;F;35;01010;Data Engineer;VT
3214;F;35;01010;Data Engineer;VT
3214;F;35;01010;Data Engineer;VT
3214;F;35;01010;Data Engineer;VT
3214;F;35;01010;Data Engineer;VT
3479;M;43;01010;Data Analyst;VT
3479;M;43;01010;Data Analyst;VT
3479;M;43;01010;Data Analyst;VT
3479;M;43;01010;Data Analyst;VT
3479;M;43;01010;Data Analyst;VT
3479;M;43;01010;Data Analyst;VT
3479;M;43;01010;Data Analyst;VT
3479;M;43;01010;Data Analyst;VT
3479;M;43;01010;Data Analyst;VT
3479;M;43;01010;Data Analyst;VT
3479;M;43;01010;Data Analyst;VT
3479;M;43;01010;Data Analyst;VT
3479;M;43;01010;Data Analyst;VT
3479;M;43;01010;Data Analyst;VT
3570;M;46;01010;Avvocato;VT
3570;M;46;01010;Avvocato;VT
3570;M;46;01010;Avvocato;VT
3570;M;46;01010;Avvocato;VT
3570;M;46;01010;Avvocato;VT
3570;M;46;01010;Avvocato;VT
3570;M;46;01010;Avvocato;VT
3570;M;46;01010;Avvocato;VT
3570;M;46;01010;Avvocato;VT
3570;M;46;01010;Avvocato;VT
3570;M;46;01010;Avvocato;VT
3570;M;46;01010;Avvocato;VT
3570;M;46;01010;Avvocato;VT
3570;M;46;01010;Avvocato;VT
3626;M;33;01010;Programmatore;VT
3626;M;33;01010;Programmatore;VT
3626;M;33;01010;Programmatore;VT
3626;M;33;01010;Programmatore;VT
3626;M;33;01010;Programmatore;VT
3626;M;33;01010;Programmatore;VT
3626;M;33;01010;Programmatore;VT
3626;M;33;01010;Programmatore;VT
3626;M;33;01010;Programmatore;VT
3626;M;33;01010;Programmatore;VT
3626;M;33;01010;Programmatore;VT
3626;M;33;01010;Programmatore;VT
3626;M;33;01010;Programmatore;VT
3626;M;33;01010;Programmatore;VT
3805;F;60;01010;Dirigente;VT
3805;F;60;01010;Dirigente;VT
3805;F;60;01010;Dirigente;VT
3805;F;60;01010;Dirigente;VT
3805;F;60;01010;Dirigente;VT
3805;F;60;01010;Dirigente;VT
3805;F;60;01010;Dirigente;VT
3805;F;60;01010;Dirigente;VT
3805;F;60;01010;Dirigente;VT
3805;F;60;01010;Dirigente;VT
3805;F;60;01010;Dirigente;VT
3805;F;60;01010;Dirigente;VT
3805;F;60;01010;Dirigente;VT
3805;F;60;01010;Dirigente;VT
3839;M;20;01010;Ingegnere;VT
3839;M;20;01010;Ingegnere;VT
3839;M;20;01010;Ingegnere;VT
3839;M;20;01010;Ingegnere;VT
3839;M;20;01010;Ingegnere;VT
3839;M;20;01010;Ingegnere;VT
3839;M;20;01010;Ingegnere;VT
3839;M;20;01010;Ingegnere;VT
3839;M;20;01010;Ingegnere;VT
3839;M;20;01010;Ingegnere;VT
3839;M;20;01010;Ingegnere;VT
3839;M;20;01010;Ingegnere;VT
3839;M;20;01010;Ingegnere;VT
3839;M;20;01010;Ingegnere;VT
3856;F;59;01010;Impiegato;VT
3856;F;59;01010;Impiegato;VT
3856;F;59;01010;Impiegato;VT
3856;F;59;01010;Impiegato;VT
3856;F;59;01010;Impiegato;VT
3856;F;59;01010;Impiegato;VT
3856;F;59;01010;Impiegato;VT
3856;F;59;01010;Impiegato;VT
3856;F;59;01010;Impiegato;VT
3856;F;59;01010;Impiegato;VT
3856;F;59;01010;Impiegato;VT
3856;F;59;01010;Impiegato;VT
3856;F;59;01010;Impiegato;VT
3856;F;59;01010;Impiegato;VT
3859;M;55;01010;Disoccupato;VT
3859;M;55;01010;Disoccupato;VT
3859;M;55;01010;Disoccupato;VT
3859;M;55;01010;Disoccupato;VT
3859;M;55;01010;Disoccupato;VT
3859;M;55;01010;Disoccupato;VT
3859;M;55;01010;Disoccupato;VT
3859;M;55;01010;Disoccupato;VT
3859;M;55;01010;Disoccupato;VT
3859;M;55;01010;Disoccupato;VT
3859;M;55;01010;Disoccupato;VT
3859;M;55;01010;Disoccupato;VT
3859;M;55;01010;Disoccupato;VT
3859;M;55;01010;Disoccupato;VT
3939;M;39;01010;Data Engineer;VT
3939;M;39;01010;Data Engineer;VT
3939;M;39;01010;Data Engineer;VT
3939;M;39;01010;Data Engineer;VT
3939;M;39;01010;Data Engineer;VT
3939;M;39;01010;Data Engineer;VT
3939;M;39;01010;Data Engineer;VT
3939;M;39;01010;Data Engineer;VT
3939;M;39;01010;Data Engineer;VT
3939;M;39;01010;Data Engineer;VT
3939;M;39;01010;Data Engineer;VT
3939;M;39;01010;Data Engineer;VT
3939;M;39;01010;Data Engineer;VT
3939;M;39;01010;Data Engineer;VT
4070;M;34;01010;Autista;VT
4070;M;34;01010;Autista;VT
4070;M;34;01010;Autista;VT
4070;M;34;01010;Autista;VT
4070;M;34;01010;Autista;VT
4070;M;34;01010;Autista;VT
4070;M;34;01010;Autista;VT
4070;M;34;01010;Autista;VT
4070;M;34;01010;Autista;VT
4070;M;34;01010;Autista;VT
4070;M;34;01010;Autista;VT
4070;M;34;01010;Autista;VT
4070;M;34;01010;Autista;VT
4070;M;34;01010;Autista;VT
4262;F;35;01010;Ricercatore;VT
4262;F;35;01010;Ricercatore;VT
4262;F;35;01010;Ricercatore;VT
4262;F;35;01010;Ricercatore;VT
4262;F;35;01010;Ricercatore;VT
4262;F;35;01010;Ricercatore;VT
4262;F;35;01010;Ricercatore;VT
4262;F;35;01010;Ricercatore;VT
4262;F;35;01010;Ricercatore;VT
4262;F;35;01010;Ricercatore;VT
4262;F;35;01010;Ricercatore;VT
4262;F;35;01010;Ricercatore;VT
4262;F;35;01010;Ricercatore;VT
4262;F;35;01010;Ricercatore;VT
4293;F;38;01010;Data Scientis;VT
4293;F;38;01010;Data Scientis;VT
4293;F;38;01010;Data Scientis;VT
4293;F;38;01010;Data Scientis;VT
4293;F;38;01010;Data Scientis;VT
4293;F;38;01010;Data Scientis;VT
4293;F;38;01010;Data Scientis;VT
4293;F;38;01010;Data Scientis;VT
4293;F;38;01010;Data Scientis;VT
4293;F;38;01010;Data Scientis;VT
4293;F;38;01010;Data Scientis;VT
4293;F;38;01010;Data Scientis;VT
4293;F;38;01010;Data Scientis;VT
4293;F;38;01010;Data Scientis;VT
4449;M;60;01010;Avvocato;VT
4449;M;60;01010;Avvocato;VT
4449;M;60;01010;Avvocato;VT
4449;M;60;01010;Avvocato;VT
4449;M;60;01010;Avvocato;VT
4449;M;60;01010;Avvocato;VT
4449;M;60;01010;Avvocato;VT
4449;M;60;01010;Avvocato;VT
4449;M;60;01010;Avvocato;VT
4449;M;60;01010;Avvocato;VT
4449;M;60;01010;Avvocato;VT
4449;M;60;01010;Avvocato;VT
4449;M;60;01010;Avvocato;VT
4449;M;60;01010;Avvocato;VT
4788;M;60;01010;Data Engineer;VT
4788;M;60;01010;Data Engineer;VT
4788;M;60;01010;Data Engineer;VT
4788;M;60;01010;Data Engineer;VT
4788;M;60;01010;Data Engineer;VT
4788;M;60;01010;Data Engineer;VT
4788;M;60;01010;Data Engineer;VT
4788;M;60;01010;Data Engineer;VT
4788;M;60;01010;Data Engineer;VT
4788;M;60;01010;Data Engineer;VT
4788;M;60;01010;Data Engineer;VT
4788;M;60;01010;Data Engineer;VT
4788;M;60;01010;Data Engineer;VT
4788;M;60;01010;Data Engineer;VT
4793;F;53;01010;Ricercatore;VT
4793;F;53;01010;Ricercatore;VT
4793;F;53;01010;Ricercatore;VT
4793;F;53;01010;Ricercatore;VT
4793;F;53;01010;Ricercatore;VT
4793;F;53;01010;Ricercatore;VT
4793;F;53;01010;Ricercatore;VT
4793;F;53;01010;Ricercatore;VT
4793;F;53;01010;Ricercatore;VT
4793;F;53;01010;Ricercatore;VT
4793;F;53;01010;Ricercatore;VT
4793;F;53;01010;Ricercatore;VT
4793;F;53;01010;Ricercatore;VT
4793;F;53;01010;Ricercatore;VT
4864;M;43;01010;Impiegato;VT
4864;M;43;01010;Impiegato;VT
4864;M;43;01010;Impiegato;VT
4864;M;43;01010;Impiegato;VT
4864;M;43;01010;Impiegato;VT
4864;M;43;01010;Impiegato;VT
4864;M;43;01010;Impiegato;VT
4864;M;43;01010;Impiegato;VT
4864;M;43;01010;Impiegato;VT
4864;M;43;01010;Impiegato;VT
4864;M;43;01010;Impiegato;VT
4864;M;43;01010;Impiegato;VT
4864;M;43;01010;Impiegato;VT
4864;M;43;01010;Impiegato;VT
4865;F;50;01010;Ingegnere;VT
4865;F;50;01010;Ingegnere;VT
4865;F;50;01010;Ingegnere;VT
4865;F;50;01010;Ingegnere;VT
4865;F;50;01010;Ingegnere;VT
4865;F;50;01010;Ingegnere;VT
4865;F;50;01010;Ingegnere;VT
4865;F;50;01010;Ingegnere;VT
4865;F;50;01010;Ingegnere;VT
4865;F;50;01010;Ingegnere;VT
4865;F;50;01010;Ingegnere;VT
4865;F;50;01010;Ingegnere;VT
4865;F;50;01010;Ingegnere;VT
4865;F;50;01010;Ingegnere;VT
4959;M;30;01010;Programmatore;VT
4959;M;30;01010;Programmatore;VT
4959;M;30;01010;Programmatore;VT
4959;M;30;01010;Programmatore;VT
4959;M;30;01010;Programmatore;VT
4959;M;30;01010;Programmatore;VT
4959;M;30;01010;Programmatore;VT
4959;M;30;01010;Programmatore;VT
4959;M;30;01010;Programmatore;VT
4959;M;30;01010;Programmatore;VT
4959;M;30;01010;Programmatore;VT
4959;M;30;01010;Programmatore;VT
4959;M;30;01010;Programmatore;VT
4959;M;30;01010;Programmatore;VT
4999;F;27;01010;Architetto;VT
4999;F;27;01010;Architetto;VT
4999;F;27;01010;Architetto;VT
4999;F;27;01010;Architetto;VT
4999;F;27;01010;Architetto;VT
4999;F;27;01010;Architetto;VT
4999;F;27;01010;Architetto;VT
4999;F;27;01010;Architetto;VT
4999;F;27;01010;Architetto;VT
4999;F;27;01010;Architetto;VT
4999;F;27;01010;Architetto;VT
4999;F;27;01010;Architetto;VT
4999;F;27;01010;Architetto;VT
4999;F;27;01010;Architetto;VT
5001;F;11;01010;Studente;VT
5001;F;11;01010;Studente;VT
5001;F;11;01010;Studente;VT
5001;F;11;01010;Studente;VT
5001;F;11;01010;Studente;VT
5001;F;11;01010;Studente;VT
5001;F;11;01010;Studente;VT
5001;F;11;01010;Studente;VT
5001;F;11;01010;Studente;VT
5001;F;11;01010;Studente;VT
5001;F;11;01010;Studente;VT
5001;F;11;01010;Studente;VT
5001;F;11;01010;Studente;VT
5001;F;11;01010;Studente;VT
5033;F;64;01010;Architetto;VT
5033;F;64;01010;Architetto;VT
5033;F;64;01010;Architetto;VT
5033;F;64;01010;Architetto;VT
5033;F;64;01010;Architetto;VT
5033;F;64;01010;Architetto;VT
5033;F;64;01010;Architetto;VT
5033;F;64;01010;Architetto;VT
5033;F;64;01010;Architetto;VT
5033;F;64;01010;Architetto;VT
5033;F;64;01010;Architetto;VT
5033;F;64;01010;Architetto;VT
5033;F;64;01010;Architetto;VT
5033;F;64;01010;Architetto;VT
5075;M;50;01010;Ricercatore;VT
5075;M;50;01010;Ricercatore;VT
5075;M;50;01010;Ricercatore;VT
5075;M;50;01010;Ricercatore;VT
5075;M;50;01010;Ricercatore;VT
5075;M;50;01010;Ricercatore;VT
5075;M;50;01010;Ricercatore;VT
5075;M;50;01010;Ricercatore;VT
5075;M;50;01010;Ricercatore;VT
5075;M;50;01010;Ricercatore;VT
5075;M;50;01010;Ricercatore;VT
5075;M;50;01010;Ricercatore;VT
5075;M;50;01010;Ricercatore;VT
5075;M;50;01010;Ricercatore;VT
5106;F;31;01010;Dirigente;VT
5106;F;31;01010;Dirigente;VT
5106;F;31;01010;Dirigente;VT
5106;F;31;01010;Dirigente;VT
5106;F;31;01010;Dirigente;VT
5106;F;31;01010;Dirigente;VT
5106;F;31;01010;Dirigente;VT
5106;F;31;01010;Dirigente;VT
5106;F;31;01010;Dirigente;VT
5106;F;31;01010;Dirigente;VT
5106;F;31;01010;Dirigente;VT
5106;F;31;01010;Dirigente;VT
5106;F;31;01010;Dirigente;VT
5106;F;31;01010;Dirigente;VT
5165;M;47;01010;Ricercatore;VT
5165;M;47;01010;Ricercatore;VT
5165;M;47;01010;Ricercatore;VT
5165;M;47;01010;Ricercatore;VT
5165;M;47;01010;Ricercatore;VT
5165;M;47;01010;Ricercatore;VT
5165;M;47;01010;Ricercatore;VT
5165;M;47;01010;Ricercatore;VT
5165;M;47;01010;Ricercatore;VT
5165;M;47;01010;Ricercatore;VT
5165;M;47;01010;Ricercatore;VT
5165;M;47;01010;Ricercatore;VT
5165;M;47;01010;Ricercatore;VT
5165;M;47;01010;Ricercatore;VT
5244;M;14;01010;Studente;VT
5244;M;14;01010;Studente;VT
5244;M;14;01010;Studente;VT
5244;M;14;01010;Studente;VT
5244;M;14;01010;Studente;VT
5244;M;14;01010;Studente;VT
5244;M;14;01010;Studente;VT
5244;M;14;01010;Studente;VT
5244;M;14;01010;Studente;VT
5244;M;14;01010;Studente;VT
5244;M;14;01010;Studente;VT
5244;M;14;01010;Studente;VT
5244;M;14;01010;Studente;VT
5244;M;14;01010;Studente;VT
5331;M;32;01010;Ingegnere;VT
5331;M;32;01010;Ingegnere;VT
5331;M;32;01010;Ingegnere;VT
5331;M;32;01010;Ingegnere;VT
5331;M;32;01010;Ingegnere;VT
5331;M;32;01010;Ingegnere;VT
5331;M;32;01010;Ingegnere;VT
5331;M;32;01010;Ingegnere;VT
5331;M;32;01010;Ingegnere;VT
5331;M;32;01010;Ingegnere;VT
5331;M;32;01010;Ingegnere;VT
5331;M;32;01010;Ingegnere;VT
5331;M;32;01010;Ingegnere;VT
5331;M;32;01010;Ingegnere;VT
5470;M;17;01010;Studente;VT
5470;M;17;01010;Studente;VT
5470;M;17;01010;Studente;VT
5470;M;17;01010;Studente;VT
5470;M;17;01010;Studente;VT
5470;M;17;01010;Studente;VT
5470;M;17;01010;Studente;VT
5470;M;17;01010;Studente;VT
5470;M;17;01010;Studente;VT
5470;M;17;01010;Studente;VT
5470;M;17;01010;Studente;VT
5470;M;17;01010;Studente;VT
5470;M;17;01010;Studente;VT
5470;M;17;01010;Studente;VT
5519;M;44;01010;Autista;VT
5519;M;44;01010;Autista;VT
5519;M;44;01010;Autista;VT
5519;M;44;01010;Autista;VT
5519;M;44;01010;Autista;VT
5519;M;44;01010;Autista;VT
5519;M;44;01010;Autista;VT
5519;M;44;01010;Autista;VT
5519;M;44;01010;Autista;VT
5519;M;44;01010;Autista;VT
5519;M;44;01010;Autista;VT
5519;M;44;01010;Autista;VT
5519;M;44;01010;Autista;VT
5519;M;44;01010;Autista;VT
5574;M;40;01010;Disoccupato;VT
5574;M;40;01010;Disoccupato;VT
5574;M;40;01010;Disoccupato;VT
5574;M;40;01010;Disoccupato;VT
5574;M;40;01010;Disoccupato;VT
5574;M;40;01010;Disoccupato;VT
5574;M;40;01010;Disoccupato;VT
5574;M;40;01010;Disoccupato;VT
5574;M;40;01010;Disoccupato;VT
5574;M;40;01010;Disoccupato;VT
5574;M;40;01010;Disoccupato;VT
5574;M;40;01010;Disoccupato;VT
5574;M;40;01010;Disoccupato;VT
5574;M;40;01010;Disoccupato;VT
5661;F;19;01010;Autista;VT
5661;F;19;01010;Autista;VT
5661;F;19;01010;Autista;VT
5661;F;19;01010;Autista;VT
5661;F;19;01010;Autista;VT
5661;F;19;01010;Autista;VT
5661;F;19;01010;Autista;VT
5661;F;19;01010;Autista;VT
5661;F;19;01010;Autista;VT
5661;F;19;01010;Autista;VT
5661;F;19;01010;Autista;VT
5661;F;19;01010;Autista;VT
5661;F;19;01010;Autista;VT
5661;F;19;01010;Autista;VT
5905;F;22;01010;Impiegato;VT
5905;F;22;01010;Impiegato;VT
5905;F;22;01010;Impiegato;VT
5905;F;22;01010;Impiegato;VT
5905;F;22;01010;Impiegato;VT
5905;F;22;01010;Impiegato;VT
5905;F;22;01010;Impiegato;VT
5905;F;22;01010;Impiegato;VT
5905;F;22;01010;Impiegato;VT
5905;F;22;01010;Impiegato;VT
5905;F;22;01010;Impiegato;VT
5905;F;22;01010;Impiegato;VT
5905;F;22;01010;Impiegato;VT
5905;F;22;01010;Impiegato;VT
5947;F;48;01010;Attore;VT
5947;F;48;01010;Attore;VT
5947;F;48;01010;Attore;VT
5947;F;48;01010;Attore;VT
5947;F;48;01010;Attore;VT
5947;F;48;01010;Attore;VT
5947;F;48;01010;Attore;VT
5947;F;48;01010;Attore;VT
5947;F;48;01010;Attore;VT
5947;F;48;01010;Attore;VT
5947;F;48;01010;Attore;VT
5947;F;48;01010;Attore;VT
5947;F;48;01010;Attore;VT
5947;F;48;01010;Attore;VT
6018;M;59;01010;Dirigente;VT
6018;M;59;01010;Dirigente;VT
6018;M;59;01010;Dirigente;VT
6018;M;59;01010;Dirigente;VT
6018;M;59;01010;Dirigente;VT
6018;M;59;01010;Dirigente;VT
6018;M;59;01010;Dirigente;VT
6018;M;59;01010;Dirigente;VT
6018;M;59;01010;Dirigente;VT
6018;M;59;01010;Dirigente;VT
6018;M;59;01010;Dirigente;VT
6018;M;59;01010;Dirigente;VT
6018;M;59;01010;Dirigente;VT
6018;M;59;01010;Dirigente;VT
6039;F;52;01010;Disoccupato;VT
6039;F;52;01010;Disoccupato;VT
6039;F;52;01010;Disoccupato;VT
6039;F;52;01010;Disoccupato;VT
6039;F;52;01010;Disoccupato;VT
6039;F;52;01010;Disoccupato;VT
6039;F;52;01010;Disoccupato;VT
6039;F;52;01010;Disoccupato;VT
6039;F;52;01010;Disoccupato;VT
6039;F;52;01010;Disoccupato;VT
6039;F;52;01010;Disoccupato;VT
6039;F;52;01010;Disoccupato;VT
6039;F;52;01010;Disoccupato;VT
6039;F;52;01010;Disoccupato;VT
7;M;24;15067;Dirigente;AL
126;M;16;15067;Studente;AL
209;M;16;15067;Studente;AL
233;F;13;15067;Studente;AL
297;M;51;15067;Operaio;AL
359;M;17;15067;Studente;AL
405;M;28;15067;Dirigente;AL
442;M;40;15067;Dirigente;AL
491;M;64;15067;Data Analyst;AL
515;M;57;15067;Dirigente;AL
547;M;44;15067;Avvocato;AL
725;M;36;15067;Infermiere;AL
726;F;38;15067;Data Scientis;AL
727;M;46;15067;Infermiere;AL
886;F;50;15067;Disoccupato;AL
1140;F;31;15067;Operaio;AL
1172;F;33;15067;Disoccupato;AL
1182;M;12;15067;Studente;AL
1193;M;44;15067;Avvocato;AL
1273;M;63;15067;Operaio;AL
1411;M;50;15067;Dirigente;AL
1500;M;38;15067;Programmatore;AL
1706;M;65;15067;Impiegato;AL
1802;M;30;15067;Data Analyst;AL
1883;F;26;15067;Disoccupato;AL
2010;M;65;15067;Data Analyst;AL
2226;F;10;15067;Studente;AL
2356;F;64;15067;Attore;AL
2764;M;43;15067;Data Engineer;AL
2855;M;11;15067;Studente;AL
2877;M;52;15067;Dirigente;AL
2919;M;11;15067;Studente;AL
2945;F;50;15067;Programmatore;AL
3024;M;51;15067;Programmatore;AL
3456;M;19;15067;Programmatore;AL
3563;M;44;15067;Operaio;AL
3648;M;63;15067;Data Analyst;AL
3796;M;49;15067;Ingegnere;AL
4033;M;39;15067;Ricercatore;AL
4039;M;60;15067;Attore;AL
4136;M;19;15067;Attore;AL
4151;M;62;15067;Impiegato;AL
4215;M;50;15067;Data Engineer;AL
4300;F;35;15067;Data Analyst;AL
4323;M;12;15067;Studente;AL
4404;M;63;15067;Dirigente;AL
4411;M;51;15067;Data Analyst;AL
4532;M;28;15067;Data Engineer;AL
4545;M;10;15067;Studente;AL
4556;M;28;15067;Attore;AL
4578;M;15;15067;Studente;AL
4592;M;28;15067;Data Analyst;AL
4708;M;17;15067;Studente;AL
4764;M;42;15067;Studente;AL
4766;M;44;15067;Attore;AL
4828;F;53;15067;Impiegato;AL
4888;F;10;15067;Studente;AL
4915;M;60;15067;Avvocato;AL
5252;M;14;15067;Studente;AL
5291;M;47;15067;Dirigente;AL
5295;M;27;15067;Data Engineer;AL
5352;F;64;15067;Insegnante;AL
5426;M;28;15067;Ingegnere;AL
5743;F;64;15067;Disoccupato;AL
5760;M;37;15067;Avvocato;AL
5761;M;51;15067;Impiegato;AL
5823;M;17;15067;Studente;AL
8;M;28;44020;Avvocato;FE
8;M;28;44020;Avvocato;FE
8;M;28;44020;Avvocato;FE
8;M;28;44020;Avvocato;FE
38;F;14;44020;Studente;FE
38;F;14;44020;Studente;FE
38;F;14;44020;Studente;FE
38;F;14;44020;Studente;FE
197;M;39;44020;Ingegnere;FE
197;M;39;44020;Ingegnere;FE
197;M;39;44020;Ingegnere;FE
197;M;39;44020;Ingegnere;FE
365;F;50;44020;Data Analyst;FE
365;F;50;44020;Data Analyst;FE
365;F;50;44020;Data Analyst;FE
365;F;50;44020;Data Analyst;FE
431;M;42;44020;Studente;FE
431;M;42;44020;Studente;FE
431;M;42;44020;Studente;FE
431;M;42;44020;Studente;FE
469;M;16;44020;Studente;FE
469;M;16;44020;Studente;FE
469;M;16;44020;Studente;FE
469;M;16;44020;Studente;FE
626;M;58;44020;Data Analyst;FE
626;M;58;44020;Data Analyst;FE
626;M;58;44020;Data Analyst;FE
626;M;58;44020;Data Analyst;FE
646;M;47;44020;Data Engineer;FE
646;M;47;44020;Data Engineer;FE
646;M;47;44020;Data Engineer;FE
646;M;47;44020;Data Engineer;FE
1163;M;40;44020;Studente;FE
1163;M;40;44020;Studente;FE
1163;M;40;44020;Studente;FE
1163;M;40;44020;Studente;FE
1211;M;64;44020;Data Analyst;FE
1211;M;64;44020;Data Analyst;FE
1211;M;64;44020;Data Analyst;FE
1211;M;64;44020;Data Analyst;FE
1312;M;13;44020;Studente;FE
1312;M;13;44020;Studente;FE
1312;M;13;44020;Studente;FE
1312;M;13;44020;Studente;FE
1439;M;40;44020;Direttore;FE
1439;M;40;44020;Direttore;FE
1439;M;40;44020;Direttore;FE
1439;M;40;44020;Direttore;FE
1443;M;38;44020;Operaio;FE
1443;M;38;44020;Operaio;FE
1443;M;38;44020;Operaio;FE
1443;M;38;44020;Operaio;FE
1563;F;9;44020;Studente;FE
1563;F;9;44020;Studente;FE
1563;F;9;44020;Studente;FE
1563;F;9;44020;Studente;FE
1583;M;36;44020;Ricercatore;FE
1583;M;36;44020;Ricercatore;FE
1583;M;36;44020;Ricercatore;FE
1583;M;36;44020;Ricercatore;FE
1756;F;26;44020;Dirigente;FE
1756;F;26;44020;Dirigente;FE
1756;F;26;44020;Dirigente;FE
1756;F;26;44020;Dirigente;FE
1912;M;33;44020;Data Analyst;FE
